sample,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
16,-0.8939406502831564,0.1765863117115838,-0.6521773012234127,0.5356605243308576,0.8752620694538245,0.07657638532135835,-0.9820670534991285,-0.8714993567039158,-0.16859615216155532,0.6946079404634171
17,-0.5264661546593379,0.33827514626434807,-0.18938431575213488,-0.4696896196639406,0.4077782160543739,-0.3834864885703211,-0.2562381015810218,0.5306206175353949,-0.009600182801924317,0.5678371219101193
18,0.03260106234026239,-0.6800566699600039,-0.11260435160254723,0.7455301252659483,0.12983569006695017,0.9296310991736529,-0.9977031725122052,-0.3192670678964682,0.5381003083829261,0.37230192263701833
19,0.12195728867643241,0.32748606030921756,0.7528618061154406,0.36710288506223776,0.09445711758658604,0.12493693883411994,0.33275384992058465,-0.3521756089916921,0.33887041244226523,0.23001664047811254
20,0.5718215831324243,-0.03954972718289418,-0.9459827006620318,0.07384313141872201,0.7153765868749442,0.2800379824484296,0.28694490827205277,-0.21810242203397312,-0.28685699210482185,0.43781386045376003
21,-0.8444441432702108,0.7328785435756051,0.7525798244877075,0.9248887626999003,-0.7286447871405848,-0.7692449746119772,0.7880437132144282,-0.197749200222481,-0.4592783717077771,-0.23557067695974054
22,0.3190077840184178,-0.6770127083629767,-0.025672217163903888,0.320101495096476,0.4415443391092655,-0.9754748644582147,0.6217928499304206,-0.13164080103821285,-0.1284019273804644,0.12472171639831364
23,-0.4397289647736844,0.773443517324709,-0.57572906489804,0.0854344554239681,-0.6639165923344841,0.23223265400699122,0.8038132831550315,0.7652733023162526,-0.7306396644281838,0.24973749769386622
24,0.7851046576210909,-0.599449240164712,-0.17051756584841526,0.4263103751272104,0.47620519180888343,-0.09764434664136767,0.2772371532159785,0.33783777914567414,-0.29375441047611894,0.30414714747089855
25,0.1548449214266614,0.3947719071358389,0.02329005457418365,-0.3271378322763301,-0.13119555847756703,0.8449226791349398,-0.6248894073408175,-0.7033943704599912,-0.9756942357957565,0.7042928418949617
26,0.9772963152276588,-0.5270659784573271,-0.4678039052493226,-0.6032555897612488,0.2003849156491373,-0.029783189417604827,0.6411522447888098,-0.580591380784109,0.7558716628117617,-0.07209696920601583
27,0.6157336238027755,0.6041612302778463,0.8215004560897645,-0.0023730993139721157,0.21920812475703721,0.12206149457264237,-0.6193946455327366,0.0030434003678214694,0.8532384150692454,0.8177968944192675
28,-0.9569909415995308,0.3267117475063399,-0.3464567325242325,-0.7281225477986324,-0.721120311440369,0.5899228884049801,0.9183319420788012,0.04048138978615756,-0.23295921333945424,0.019773931137553102
29,0.6585852676564852,0.49348692123556526,-0.8717614031811372,-0.57493963554454,0.7354096334163627,-0.013840114194311637,0.3154556676557758,0.5550448800148218,0.27319511789174244,0.46778988890529427
30,0.09128444001091496,-0.5413447959828845,-0.6258113967003802,0.9870772746779424,-0.9789855700406809,0.3818243158436445,0.7613084507909387,-0.5371835869993371,-0.9029196282870486,-0.20150636102542063
31,-0.3400825806223018,-0.0768213379887912,-0.1451683311447849,0.884048838249373,-0.7613479997414854,0.8880491440250753,-0.9085087620120809,0.8764767264600697,-0.3339986156154735,0.4541728888538401
32,-0.9938131174752274,-0.10544824974019695,0.355525706603522,0.25664997475009965,0.6127379109593638,-0.6931530840827809,-0.1975990093960618,0.22738089488356206,-0.9425414856397021,0.6713182495193417
33,-0.16752458052314356,-0.5078426912965706,-0.5550750478420994,0.30183872876635975,-0.9043233403156281,-0.5110916180107195,-0.3921654553259488,-0.4830163855754359,0.46121272595182594,0.18487496833378025
34,0.8079272338364871,0.4019547470808844,-0.41108858400476334,-0.35153037940641174,-0.7535102939088554,-0.5149129389370894,0.2092400994368533,0.46199270595709274,-0.4082050140598865,-0.31153984524029465
35,0.6057861969701868,0.9169586464733048,-0.8305692925073049,-0.8574624295468223,0.5184170424240395,-0.008630418048959365,-0.14997597035616494,0.26713132742522605,0.5207841357186678,-0.8603033523392796
36,0.923620772478565,0.9161340206568054,-0.16669390546189033,-0.06087301310886706,-0.4553997153594438,0.17496931574419095,-0.5897040279881443,0.06921463473311706,0.8086685020790345,0.012364838489349106
37,0.6541776019972745,-0.6416143987957772,0.7670352313048345,-0.7536167443712454,-0.5742768445936233,0.4404772253289566,-0.39602353573643434,-0.7621748767082597,-0.8264075942407763,0.5865970608104638
38,-0.9604684327842159,-0.8873134831315319,0.891042131437862,0.5643003634155548,-0.25913017352844525,-0.6152496102066167,0.7343576746379961,0.5752907534789096,0.3370393613213847,0.06076802495899103
39,0.05053598201103915,0.9558773259572839,0.04458105274858659,-0.8319375039251586,-0.8504101753023559,0.1911075529497961,0.4653581152606716,0.2564841161746392,0.4856379024010249,-0.41160744736488186
40,-0.25774604893099373,-0.4693204502252484,-0.25480601306552275,-0.4667423296853084,0.6682766458005067,-0.7043441444460825,-0.5842200404164619,0.4281505931827174,-0.20415747846567567,-0.3174624855807946
41,0.9489094377664475,0.78760234529542,-0.5621140790559924,-0.6893113007624034,-0.015270064461419652,0.14822522217097278,-0.3065458580730067,0.1828686743141028,0.3563661423682454,0.6292494139586042
42,-0.5156634573700973,0.2902223073457302,-0.8838077681974761,-0.8703867672649324,-0.8892912978380509,-0.7672522831173394,0.5635118819812788,-0.2582603057690256,-0.01435910411638086,-0.09820056176771019
43,-0.5858577175832027,-0.9084467465408248,-0.6363384602527113,0.7165808802166833,-0.3227383080998758,-0.1589271251185811,-0.4711974602596265,0.48242252188038326,0.4047315836967007,-0.23233937379294045
44,0.012768082860537655,-0.20837446508074375,0.14665133629397742,0.18718119274877254,0.1548967383897375,0.8031608796548255,0.900494847386333,-0.8972023602198393,-0.24050488569543038,-0.9193045704886322
45,-0.25063041920977946,0.6061290470438263,0.3589874943771596,0.13466833416273127,-0.8273948866350271,0.6227377285423163,0.224879411483643,-0.3947331825653744,0.5706636358928374,-0.9218752472277985
46,-0.6249106336581709,0.5782427105409416,-0.9081949005027758,-0.7357027936416505,0.003232984815496387,0.420243288426029,0.17851627774570344,-0.9261160023691677,-0.45039813088923286,0.4124145815716258
47,-0.30321707691104227,-0.6115634692219762,-0.9954489793310133,-0.4745801684006743,0.861551487008634,-0.9009172221103787,0.10629020661372746,0.8193525061899976,0.4012058791889703,-0.4380508101724714
48,0.29716667878923997,-0.7612088297573569,-0.0022106444514529144,-0.47356586137783774,0.7513467216521974,0.7319429779314777,0.5236580137997602,-0.24887476437301448,0.5938739673532789,0.9597313163323693
49,-0.26111499299166385,0.05039007901726733,-0.6751259283424684,-0.7833403157173833,0.44028188746760666,-0.8794416815921406,0.20270618741973556,-0.7727716769860953,0.33805531415995604,0.5069088925138927
50,0.8818047209967546,-0.22019296689787304,-0.22102633937037774,-0.20070656328175862,0.41161907675725207,0.5754403694689427,-0.7685359178635269,-0.3504649730058935,-0.8895240409350453,-0.5301994906638925
51,0.4674755294738353,0.8736134077979929,0.9606691492759414,-0.863691780944629,-0.19618371282352376,0.7448775226511415,0.00956658797343568,-0.3010084434058735,0.5647274065270749,0.7286572053737936
52,-0.7081444517297373,0.03433641450372771,-0.7055686625055291,-0.6395882087598639,0.06130209653557084,-0.49443610695901863,0.6100761431404575,-0.2692132668576468,-0.637430153575123,0.2584907544904427
53,-0.47594781337124825,-0.8672153949135311,0.9982037856330359,-0.6314856913057636,-0.7373853680134153,-0.03886985111073593,-0.9920820669768249,0.5786623593238112,-0.8496344593856902,-0.9209114361624935
54,0.9320811697257325,0.033479160743308034,0.8575012069679502,0.7941832721422084,0.4679817668133952,-0.940695920218996,0.2875450345018695,-0.8699010471437649,-0.9786564454000934,0.6887985464105386
55,-0.3863932836772379,0.4943145795777737,0.05962554901349115,0.5682349362868035,0.2795580186921076,0.9455291283655569,-0.050462152873683275,0.7063971112843641,0.6436351771236679,0.17342164657006975
56,0.0126843028116439,-0.13965957883575686,0.2920741111366145,-0.6083203889293629,-0.12161887488483925,0.29415887425599796,-0.3852602765887796,-0.5665685178400159,-0.7873131008247385,0.6090294064322739
57,0.7514582737900046,0.6679853145214714,0.4130168949670545,0.20922473697061794,-0.8841403126280991,0.761449454399078,-0.0529374740889792,0.3731289848148265,-0.757863538247207,0.49150568713095355
58,-0.7062807365569099,0.91678684677495,0.42129351810520244,0.06126073214952332,0.3065825226699861,-0.5403802198993657,-0.0018648676722206048,-0.8278139214248836,-0.440931257126044,-0.42904688305164584
59,-0.6697341239719041,-0.16779680064593872,-0.8735330628684457,-0.9484389394042516,-0.33468652139293087,0.9828441630769655,0.4541123831173459,-0.14453872672503554,-0.6012307680471536,-0.75690171305782
60,-0.16698361040793808,0.30676264362191463,0.6522404711782654,-0.07507687327379764,0.7037159818909293,0.6225901728488239,0.6992636734909103,-0.33615793027237406,-0.0660125999480412,-0.6794440509715087
61,0.16912289960177707,-0.9152629334882252,-0.060974952164871254,-0.672784330059377,-0.04459013581142979,-0.6374428930672225,-0.9969910752774049,-0.15648773135987404,-0.1434695222318998,0.08220261575574161
62,-0.7506903864132981,-0.0034610515730719715,-0.4006538659300385,-0.8372267468262469,-0.179586171601386,0.3337210678822533,-0.3943451227779202,0.4268664578137329,0.5775422802973103,-0.9719664826159253
63,-0.5688871211768041,-0.4327097728206397,0.18460264227753154,-0.026064537302778357,0.13613665105828576,-0.8524011507166143,-0.4257777727093679,-0.6784020364566823,0.49199063723157144,0.3669612823450028
64,-0.3902254661902964,0.7523325213145959,-0.728747812860661,-0.9643585709506686,-0.25328450301713046,0.3369033129094614,0.8923450161099844,0.017290265150435413,-0.7270251296920016,0.19473700666909233
65,-0.9663891274847449,0.6360842995531648,-0.3551464978566439,-0.7963297988330706,-0.7014151454037596,0.6572685084066048,0.8128528982471714,-0.6309061004512055,0.996163906611929,0.7206039238747091
66,-0.3412447804804042,-0.8977551016726515,-0.6975290102334375,-0.1271524520109495,-0.5889694891170771,-0.6361148358554938,-0.45456292221179617,0.7552753829074472,-0.9271020724371772,0.8449161090571842
67,-0.10147866206082168,0.47599425916506677,0.023868946822976245,0.8907932340857734,-0.6374174865770939,-0.4894115880862502,0.016344548150335036,0.015222864752653997,-0.3379473882570969,-0.38936937094592294
68,-0.8217219525593056,0.004389930100529904,0.661217288447383,0.7336355689501024,-0.17059682062375425,0.9591323491420118,0.9339438123331489,-0.3609811078432561,-0.7669082207978852,0.6714770948957929
69,0.8814532503259904,0.2983106816215719,0.9287798412536887,-0.044924417931210714,0.04762144606577867,-0.8518187961436616,-0.26003716500134333,0.8492256938239644,-0.7934332936314461,-0.7250287279272596
70,-0.9338334744369614,-0.008567996942848044,0.20691619570581898,0.06500561341119293,0.7579966801285272,0.3612184943469856,0.273890300956648,0.20542049493771164,0.011900684165227604,-0.8507710992328845
71,-0.8053044147737862,0.2881845383049113,-0.5762269798116684,-0.16921966547749068,0.2947035048545308,0.19946243619696857,-0.5114093403805013,-0.46539062881367643,-0.7188407379569925,0.32501135561321526
72,0.4392790689361943,-0.736127066367378,-0.45852408201849015,-0.7025752296154779,0.22429282572703535,-0.4077732981605362,0.7396573319165713,-0.46753271027426213,0.2887103668033473,0.272072918807464
73,0.883702032909768,0.4458263037426078,0.8660141151960914,0.16859018476532106,-0.9930988966324283,-0.34719297537149396,0.48104941088532827,-0.314599000041049,0.3159102099884763,-0.7648746661858792
74,0.2932494375354264,-0.22969382684610395,0.8921665335972069,-0.8573350325689386,-0.27885406353410835,0.5349002369644693,-0.2155415234286573,-0.07506160646330495,-0.33122959348453107,-0.8049325600485924
75,-0.359725461500612,0.7533117490610146,0.5346217386111585,-0.38050978018271064,0.3369687856988621,0.5880030793688413,0.5939262217935273,-0.889428708724612,-0.6718067758108615,0.9124773281131731
76,-0.44022310797844444,0.557123296340648,0.26072878712770997,0.7444053977123626,-0.8436463218137427,0.8679460696633396,0.7519273455134705,-0.5231267192199585,0.42187435241973614,-0.9879751887546087
77,0.7307269348720493,-0.1709330422424069,0.48098218272130766,0.5901033569490213,-0.9468101329344716,0.7641947208303022,-0.7900299824567902,-0.6902011880777372,-0.08729373388953632,-0.4931042184650407
78,0.2960542044590171,-0.6188691221659919,0.24597972178696192,0.5232646997856518,0.9272540980537793,-0.20125323052883992,-0.4279955235718069,0.15523629450430843,0.3026534530264471,0.8460506684543614
79,0.17138788648394088,-0.12305077646750795,-0.40476090072291715,0.45041649252647087,0.27521048867175724,-0.8566771217873108,-0.40141961789304226,-0.6656877468166587,-0.009106932829045622,-0.23777517663536996
80,-0.6823568328202132,0.05981640963339707,0.31861116201147177,-0.3177506624570534,0.6690784238668033,-0.7969848405465774,-0.8850889555429022,0.41469920814360894,0.12633885222819874,0.5035772685450053
81,0.8694753327550491,0.021902744350877024,0.6340549369252431,0.29579409937032564,0.028429195796149553,0.0065570777337256025,0.9838724727370991,-0.3085281003427023,-0.15068543476348295,-0.0510363181355904
82,0.27958111493682547,-0.8780471345979708,0.3033923369875262,-0.9232814161149963,-0.24102151673157146,-0.1153085749976348,0.13193147208683187,0.14315019630459558,0.2071017623909137,-0.9509623273468799
83,-0.34292510063075743,0.4761931490798479,-0.1655739302844763,0.6526070675532547,0.08715295183127525,0.1386211194364726,0.3530953786210709,0.9658122678508918,-0.9921767832879553,-0.7626227801550656
84,-0.8224754640189245,-0.5873845855551154,-0.9584707830089172,0.9754305039068882,-0.6997779046600148,-0.051540454059894714,0.7637369938460912,-0.051730102750717766,-0.5062123021893794,-0.4157824873774054
85,-0.15620553925875735,-0.38509369319915177,-0.05857887602296996,-0.17365415471876422,-0.8372562378876112,0.748218370224873,0.9382152908327048,0.12502135781456314,-0.8111521199756602,0.8177105781527039
86,-0.2745312040210288,-0.2368237226769343,-0.4892592515736569,0.8578349875511204,0.3840410637486331,-0.3981986733627909,-0.261159432455748,-0.15438725475957904,-0.23888465174283136,0.3446887779056522
87,0.8989944002705617,-0.9139725352895285,0.695841083757816,0.6984913507548041,-0.5618651273283257,0.9564119441832362,0.7521876635221467,0.4452396200107618,-0.7861235124639021,-0.10538630690426043
88,0.5146211149729925,0.10805911748739394,-0.8824574843555071,0.5277355340923298,-0.17930676113505406,-0.5590704363262531,-0.3047922484881669,-0.7927050713676345,-0.2777237676790585,-0.9689394879128177
89,0.9968522942939542,-0.7265724338294479,-0.32200590522273353,-0.39818859353874303,-0.08089940686080421,-0.32186445321791957,0.7746552743325494,-0.6256346494477902,0.9941858875667913,-0.214912780445619
90,0.9655573497076024,-0.3305664333937548,-0.8388725604011964,0.6668689403091912,-0.6831034269080223,0.4856238521226399,0.7609197978792623,-0.5650285971361022,-0.36506299994206426,0.12826525344605844
91,0.738159804766428,0.7104508201904798,-0.027067066092288927,0.13320933326265294,0.6067113014295673,-0.6899099810032356,0.8633963997009688,0.7275515001639614,-0.5323773002896894,0.2578686424954686
92,0.4645951145916145,0.29539970150171757,-0.8556060783373773,-0.8763320564765438,-0.5539668720737163,-0.7906267898194417,-0.030560301437416504,0.47471946871964854,0.15217174268598632,0.8118504517091278
93,-0.019181277702327026,-0.10146606694315552,-0.7452019803721774,0.9072996965097784,0.34503109451318337,0.9607641522454675,0.8694119832338953,-0.8296721167180736,0.20684638990962378,-0.02545480527323485
94,0.5086057644165716,-0.9107087857901135,0.31845232668170076,0.22152063325289162,-0.25341495914844336,-0.7487485479805454,0.37175243943107916,-0.9040794065880209,-0.32485258147095397,-0.9450901409511288
95,-0.3854227299311326,-0.5012895146294583,0.23833188656276438,0.3679435400866742,0.4159596372639005,-0.17896379056553746,0.5085130822406927,0.32093800379648285,0.06865417600266621,0.5581290247274442
96,0.9433131450678047,-0.03877709072969182,0.9234193178939605,0.2468073769591208,-0.2262190255818226,-0.04679555240487976,0.31050618323749224,-0.36938646300365097,0.8459561647075762,-0.22830728465174177
97,0.2498006553287493,0.7190993459128974,0.6591031273414576,0.3468100461443475,0.4281413995006378,0.513870872560523,0.17397273153761805,-0.1347449922388555,0.7970139010612107,-0.6791434926180429
98,-0.7426589688841834,-0.3747522735207778,-0.5305577325622306,0.9473483785966241,0.061170115377884304,0.769191353267237,0.10486413954320373,-0.5656866989463201,0.7499785338464,0.7638865904341627
99,-0.7524950034712858,0.5329769795808574,0.13733469100052953,-0.6412589591203817,-0.3252690548129351,0.4681349119512992,-0.6260448875375444,0.21450445526519024,0.0661228373949585,0.06142281613594802
100,-0.6356560989703668,0.6505263502788088,0.08086943374529376,0.3785234087146774,0.2549965539355681,-0.359875223677423,0.4735733858277995,-0.20525357753122409,0.8448882685617809,-0.08408921459577035
101,-0.6109952766063163,-0.07045261045940188,-0.21215379910806798,0.9028038623515464,-0.3840494800204264,0.7792649460310277,-0.9487421867938166,-0.731277530635833,-0.4107622008122831,0.4822769578550836
102,0.20400593008800283,-0.1673089536242296,-0.17265290572495862,0.6827953378296783,-0.5657147846899222,0.5751376701289588,-0.2537215332365208,0.38524816005163154,0.6333020210359026,-0.14099972221182444
103,-0.6105834282825731,-0.5189113132637677,-0.5064971011594808,-0.8082119740543274,-0.14570769566213082,0.2888874789821243,-0.22586130093844936,0.9132456688896835,0.8789239891502845,0.5535581376635661
104,0.5868133143217611,-0.3739152760908162,0.5163317551860229,-0.8947501861959524,-0.9604623670175989,-0.8637506187734008,-0.3655898290676669,0.4541242454433345,-0.9373197631696373,-0.2332995495365695
105,0.1918374840513728,0.6931238259286179,0.1264356078762825,-0.5089426463104842,-0.8272876273709522,0.0130436771921556,0.6125882546802794,0.6638152818260266,0.23925803764829667,-0.6400269949656221
106,-0.8500420669997355,-0.9034905817363359,-0.4603650561484969,0.06780474418623217,-0.7011559687192539,0.24006483665671285,-0.37103973854901495,0.5794056466713164,0.06100239914432204,0.5346622760263797
107,-0.4865860904121295,0.1393192837426429,0.7734663105912687,-0.9668040464783849,0.8661045709066151,0.18280846631279601,0.9949815916042852,-0.431101221754153,-0.021064310520885643,0.3676433456215895
108,0.18770711815142627,0.24226831238250313,0.7291177833897875,-0.6753350619116207,0.4348433611058795,-0.10956692866868045,0.8252471086878046,0.8965611209190447,-0.11161473400766408,-0.2844224945558047
109,0.8011725876129503,0.8825159013746684,0.5460434681709909,0.8087183531895492,0.8959455707335682,-0.03052243754426387,-0.2806560292061584,-0.8855287817601649,-0.12297237616574819,-0.5656828300358712
110,0.45035685641073053,0.22319976994406865,0.8725897835947565,0.3783760958343714,-0.4986251092666203,-0.251605704981152,0.0013301572220743019,0.07315188657366378,0.8815888880202736,0.26555532542302407
111,-0.3481128390137147,-0.44973263470973923,0.15163617924692474,-0.829272012585822,-0.08322778798270392,0.7922298493689881,0.8357785604023591,0.12091233851362326,0.089793684075961,-0.336747538253531
112,0.17732834198981817,-0.08585933686539282,0.2978557368119601,0.9062418631700442,0.5095764521885895,-0.72501754542929,-0.6553840619856144,0.38050030041743743,0.9489316328875761,0.1971363891821163
113,0.6759312459573761,-0.44288586494044213,-0.5138994879120682,0.9653381433943717,0.7546495533817674,-0.10092353279664934,0.632012058493628,0.28527855483324904,0.5612335657474552,0.17706342030578992
114,0.36629811569583604,0.8853479768396948,-0.13941346955416667,0.4730721878899511,0.920662841835933,-0.9183092647159741,-0.4950678900952492,-0.2840859810810168,0.14783072233512273,-0.0895743722026816
115,0.8850593149194681,-0.6183926837152565,-0.38824912618879037,-0.8464323509816649,-0.644953031546087,0.19032956070324047,-0.8963126422832879,0.8827431258165506,0.5188546749363527,-0.8290914553449025
116,0.5790505255085994,-0.7547851667831009,0.03392489863950221,-0.5712194976793425,-0.655046435239911,0.06573815654258142,0.7685143904393799,-0.8319762386580569,-0.5838497991887588,-0.029133817195505785
117,0.9109249998314455,-0.2744105503520142,0.7396475223577286,0.08325504725687849,-0.09579606493450177,0.5257743920917379,-0.6090954688661776,0.05359113967649787,-0.9318303536377011,0.04793024739159679
118,0.992381450543045,-0.857791850366511,-0.801841116436542,0.14593973634436264,0.8639637469498327,0.11278130280299714,0.9238053453036692,-0.3625614757976501,0.9831009486915017,-0.5759495385023881
119,0.5459802097786937,-0.32903692370376025,0.6702033405254402,-0.9287897678514236,-0.37544347604618666,0.8477894559729249,0.5459151371433484,-0.03001103232215785,-0.24406987447667583,0.888519816841367
120,-0.6095535418322,-0.617849663010813,-0.8772802305960115,0.33898433794555816,0.8286072659349983,-0.7406133227854066,0.5267116819357904,0.533196881687966,-0.5924254857502975,0.041144681535911554
121,0.14614218020701553,-0.8877747264155662,0.8901406983983127,-0.7342871865764748,-0.7011426698479151,0.4063668860552674,0.0013684946431637979,0.5706567187406839,0.28867428112262616,-0.8100090471645607
122,-0.0964522023758776,0.9580383830469432,-0.3868471786189367,-0.633556502583789,0.773943182979534,-0.8304917221615167,-0.1842184391499957,0.9902430748491342,0.722103299449901,-0.7349992771896885
123,-0.8266700250667922,-0.03464550912037101,0.36992112226187945,0.6224903128303436,-0.6016737810229764,-0.14773024042816085,-0.09546530408373344,-0.3909869759751534,0.3609586627236272,0.07792617366917676
124,-0.16866678281286696,0.542425760764355,-0.4033984502179837,0.20451712755297713,0.5635565395083548,-0.32127543042172224,-0.9362144102916914,-0.996795683126781,0.5786981075330733,0.6271907820694353
125,0.4264964367505293,-0.9520374735727115,-0.4869484750467059,0.898136325395346,0.11718476233518604,-0.1399774150673898,0.94264040185482,0.9374492692049734,-0.49921754870131885,0.4427219841568064
126,0.6339158001451106,0.7040506942750318,0.8273448386480582,0.5038694893482707,-0.8639364633149402,-0.388454860527478,-0.5998778315507693,0.2734456409098964,0.09203804505965874,0.9439412291748439
127,-0.5227734777093045,-0.7484783113656681,-0.9396427074457208,-0.6008001374028717,0.7881975534391767,0.22993988381185493,-0.5043573322067254,0.1525155438805006,0.29698831258942815,-0.3353136808830257
128,-0.9618449907851945,0.4043845567185964,0.1620833698048174,-0.8374674288423645,0.0038740811909516726,-0.7106920239594654,-0.17303396838804752,0.46764101662401303,0.20782730639256775,-0.3386778956413563
129,0.531191711387361,-0.49389901419035476,0.30276987958575297,-0.41444519452734463,0.2635565097352477,0.1498398650698003,0.2039151068790559,0.691866468632357,0.6259460983331866,0.959803880980928
130,-0.5476779556193521,0.9684432328968486,0.3375020556964423,-0.7030355444525163,-0.9950654329145285,-0.5219885775293591,-0.09444455035739541,0.275868330233876,0.7756687756263889,0.6771916109673894
131,0.8405004518770862,0.7449817567780619,0.741455054491325,0.9666975566440221,0.49919536412519294,-0.6932388217183942,0.14985605231596288,-0.10312853251888665,0.3626545953971574,-0.4232707385819361
132,0.8482894764894047,-0.43298313390265974,-0.0837437162036061,-0.6570615670231092,0.8376933308124113,0.7952791193471875,0.8999423799992734,-0.5635396055687378,-0.33235862157661766,0.8259576613864201
133,0.7604020680331545,-0.771699666995098,-0.06801540351546698,-0.8876514406066327,0.6581333055379617,0.6803707151328493,0.878090039501497,0.6258315403625339,-0.15459900643276758,-0.2459534529643681
134,0.31703689504085575,-0.15288615318516152,0.9208462372779,-0.06817244245112053,-0.08358169581650765,0.950340075867407,-0.4786964960279594,-0.34434289022272946,-0.8465933243334032,0.8533260666274123
135,0.04364225701144964,-0.11034287237271445,0.7835019561209484,0.8236577218416308,-0.5833967595604506,-0.7498437967394433,0.7612377221678439,0.9135463793650442,0.08650080250274739,0.4568796308335461
136,-0.9614011690247579,-0.018797204891286334,-0.8398255888290282,-0.7369547350874199,-0.8891523544311544,0.07241443953702631,0.15020718518805798,-0.14093911468555165,0.4315411459724994,-0.8341104727057118
137,-0.5351304938049795,-0.6461092816515164,0.015277223535937967,0.5809630083577262,-0.6448721295501079,0.8014954467130448,-0.29919238621238287,-0.6028239698366114,-0.4923097977667563,0.5347093500108073
138,-0.9847114906254923,-0.14425301167856097,-0.418687247890704,0.06428826461416959,-0.21141384578368427,-0.8145576420315059,-0.6947985701385304,0.9243616390230822,0.12715437636268434,0.8398522964595767
139,0.9081708365940695,0.204479719863774,0.8277948856438373,-0.1597589314250749,-0.4059853616777991,0.622697347827798,-0.3431814934005111,-0.4706016612791579,-0.04538833121395647,-0.18913137212849662
140,0.9162304609376397,0.7980638437080989,0.44559647312621586,0.7887826509690128,-0.49662013365384294,-0.4751069464331008,-0.3099364502511983,0.19266065418363199,-0.9511408731486448,-0.802002802058569
141,-0.4954474337584387,-0.8071840711128775,-0.4967503738440424,-0.7951491139979598,-0.4063394236006679,-0.12954444321551306,0.0902570398316469,0.6088687025274409,-0.4189880122522065,-0.23053986010637684
142,0.7361593264552684,-0.9634557722431059,0.027356366296491075,-0.7633182891521268,-0.973066988878007,0.7727879453116018,0.33145143383962483,-0.06865557308980419,0.6205495356149615,0.9119960783461065
143,0.16221412278889047,-0.088235356226954,-0.9984417896553155,0.8961357213785359,0.5537447865341891,-0.7885742620502569,-0.10524026671656683,-0.5069915307933941,0.8943153370026529,-0.39375643058565823
